50 Maiores Bancos e o Consolidado do Sistema Financeiro Nacional;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arquivo Completo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data-base: setembro/2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Balancetes processados até: 27/11/2013
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CI;TCB;Instituições;TD;TC;Obs;Data;Cidade;UF;Ativo Total (-);Ativo;Disponibilidades;Aplicações;TVM e Instrumentos;Relações;Relações;Oper, Créd, e Arrend, Mercantil;;Coobrigações em;Outros;Outros;Imobilizado de;Permanente;Passivo;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Captações no;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Relações;Relações;Obrigações por;Instrumentos Financeiros;Outras Obrigações e;Patrimônio;PR nível 1;Lucro;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Resultado;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Resultado;Resultado não;Resultado antes;IR e;Particip,;Lucro;Nº de;Nº de;Data DLO;Índice de;Índice de ;;
3565483;B-III;CECM SERV SECR FAZ EST GOIÁS;I;2;;201309;0;0;9.324;9.324;160;0;0;1.962;0;6.300;-442;0;57;8;0;1.278;6.065;1.417;0;0;3.151;148;4.716;0;0;0;0;1.067;0;0;0;281;3.259;3.217;90;489;0;0;0;0;0;0;-81;-30;0;0;0;-28;350;29;23;-252;-150;-3;0;102;-10;89;7;96;-6;0;90;0;0;201309;44,2;10,4;;
2137018;B-III;CECM MED PROF SAUDE BOA VISTA;I;2;;201309;BOA VISTA;RR;9.301;9.301;155;0;0;2.010;0;6.514;-94;0;34;5;0;676;6.313;1.679;0;0;4.281;0;5.961;0;0;0;0;228;4;12;0;109;2.988;2.988;273;519;0;0;0;0;0;0;-86;0;0;0;0;44;477;14;12;-110;-160;-1;0;48;-5;275;-1;274;-1;0;273;0;0;201309;41,1;12,8;;
1062439;B-III;CECM FUNC COMIGO;I;2;;201309;RIO VERDE;GO;9.291;9.291;139;0;0;1.262;0;7.199;-139;0;3;3;0;824;2.850;1.192;0;0;836;0;2.028;0;0;0;0;0;0;0;0;822;6.441;6.441;262;492;0;0;0;0;0;0;-16;0;0;0;0;-14;462;10;10;-126;-125;-1;0;52;-18;264;0;264;-2;0;262;0;0;201309;89,8;1,4;;
33924028;B-III;CECME CVRD E ENT. VINCULADAS;I;2;;201309;RIO DE JANEIRO;RJ;9.275;9.275;28;0;0;1.006;0;7.564;-190;0;134;28;0;706;4.957;57;0;0;3.402;0;3.459;0;0;0;0;0;0;671;0;827;4.318;4.318;88;595;0;0;0;0;0;0;-75;-20;0;0;0;-6;494;4;44;-441;-198;-5;0;199;-8;89;0;89;-1;0;88;0;0;201309;58,5;6;;
73077398;B-III;CECM EMPR EATON VALINHOS;I;2;;201309;VALINHOS;SP;9.194;9.194;479;0;0;0;0;8.303;-154;0;14;2;0;551;667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;667;8.528;8.528;39;238;0;0;0;0;0;0;0;0;0;0;0;-25;213;0;0;-91;-84;0;0;1;0;39;0;39;0;0;39;0;0;201309;112,4;0,9;;
2565350;B-III;CRESOL DE HONORIO SERPA;I;2;;201309;HONORIO SERPA;PR;9.189;9.189;120;0;0;1.206;0;7.759;-904;0;212;12;0;784;7.470;805;0;0;804;0;1.609;0;0;0;0;4.948;84;702;0;126;1.720;1.720;-41;306;0;0;0;0;0;0;-17;-69;0;0;0;-195;25;18;31;-75;-44;-1;0;47;-37;-36;-5;-41;0;0;-41;0;0;201309;24,1;16,5;;
42107706;B-III;CECME ELEVAD. ATLAS SCHINDLER;I;2;;201309;RIO DE JANEIRO;RJ;9.087;9.087;2.073;0;0;0;0;6.384;-58;0;676;0;0;13;707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;707;8.380;8.380;429;432;0;34;0;0;0;0;0;0;0;0;0;54;520;0;0;-93;-22;-10;0;34;0;429;0;429;0;0;429;0;0;201309;129,3;0,2;;
5735447;B-III;CECM TRAB EBT ARDÓSIA CO MG;I;2;;201309;PAPAGAIO;MG;9.067;9.067;151;0;0;4.641;0;4.149;-267;0;61;7;0;326;5.935;2.679;0;0;2.878;0;5.556;0;0;0;0;0;3;0;0;376;3.132;3.132;220;487;0;0;0;0;0;0;-56;0;0;0;0;-78;353;25;45;-164;-124;-2;0;102;-10;225;-3;222;-1;0;220;0;0;201309;61,5;2,9;;
3013889;B-III;CRESOL DE LINDOESTE;I;2;;201309;LINDOESTE;PR;9.058;9.058;294;0;0;522;0;7.767;-260;0;105;40;0;590;7.646;421;0;0;1.435;0;1.856;0;0;0;0;5.032;48;621;0;89;1.412;1.412;151;229;0;0;0;0;0;0;-29;-60;0;0;0;124;264;21;17;-82;-107;0;0;62;-39;136;15;151;0;0;151;0;0;201309;19,3;10,2;;
20622809;B-III;CECM EMPR SAMARCO MINERAÇÃO;I;2;;201309;BELO HORIZONTE;MG;9.045;9.045;353;0;0;1.093;0;7.145;-36;0;94;0;0;397;293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;293;8.753;8.753;80;103;0;27;0;0;0;0;0;0;0;0;0;-2;128;0;0;0;-87;-10;0;46;0;77;2;79;0;0;80;0;0;201309;128,3;0;;
13059232;B-III;CCR INT SOL SÃO JOÃO ITAPERIÚ;I;2;;201309;SAO JOAO DO ITAPERIU;SC;9.039;9.039;109;0;0;2.671;0;6.012;-203;0;43;80;0;328;8.016;1.007;0;0;2.842;0;3.848;0;0;0;0;4.012;2;0;0;154;1.022;1.022;40;230;0;0;0;0;0;0;-56;-46;0;0;0;-19;109;5;17;-66;-54;0;0;65;-37;39;0;39;0;0;40;0;0;201309;17;4,8;;
5858518;B-III;CECM EMPRESÁRIOS MOGI GUAÇU;I;2;;201309;MOGI-GUACU;SP;9.021;9.021;134;0;635;3.100;0;4.977;-87;0;54;25;0;183;7.887;2.218;0;0;4.942;293;7.453;0;0;0;0;0;4;0;0;430;1.134;1.134;282;593;0;13;0;0;0;0;-97;0;0;0;0;-18;491;44;126;-214;-183;-2;0;53;-32;283;0;283;-1;0;282;0;0;201309;18,6;12,6;;
2159014;B-III;CECM MÉD JABOTICABAL;I;2;;201309;JABOTICABAL;SP;9.019;9.019;107;0;6.303;0;0;2.538;-96;0;39;0;0;129;7.975;1.906;0;0;5.397;600;7.903;0;0;0;0;0;0;0;0;73;1.043;1.043;15;183;0;130;0;0;0;0;-109;0;0;0;0;-16;188;15;17;-138;-66;-1;0;8;-5;18;0;18;-3;0;15;0;0;201309;18;8,7;;
3844699;B-III;CECM DOS TRAB.PORT. DA G.VITOR;I;2;;201309;VITORIA;ES;8.936;8.936;938;0;0;0;0;8.344;-502;0;4;4;0;148;1.594;100;0;0;692;0;792;0;0;0;0;0;0;428;0;373;7.343;7.342;92;597;0;0;0;0;0;0;-26;-30;0;0;0;-227;314;0;0;-128;-119;-1;0;25;0;91;0;91;0;0;92;0;0;201309;105;1,4;;
512839;B-III;CECM SERV SEMASA;I;2;;201309;SANTO ANDRE;SP;8.893;8.893;79;0;0;689;0;7.969;-280;0;63;7;0;366;883;63;0;0;405;0;468;0;0;0;0;0;0;0;0;415;8.009;8.009;124;387;0;0;0;0;0;0;-6;0;0;0;0;-32;349;2;2;-87;-112;-1;0;11;-41;123;0;123;-1;0;124;0;0;201309;112,4;0,6;;
7946216;B-III;CCM MPEM DO GRANDE ABC - SICO;I;2;;201309;SANTO ANDRE;SP;8.862;8.862;57;0;4.692;445;0;3.671;-189;0;19;5;0;163;6.165;856;0;0;4.891;176;5.924;0;0;0;0;0;0;0;0;242;2.697;2.697;26;209;0;90;0;0;0;0;-86;0;0;0;0;-45;168;18;29;-88;-103;0;0;11;-8;27;0;27;-1;0;26;0;0;201309;44,2;2,5;;
8647473;B-III;CCR INT SOL DE CORONEL FREITAS;I;2;;201309;CORONEL FREITAS;SC;8.828;8.828;145;0;144;2.094;0;6.252;-245;0;75;0;0;362;7.623;591;0;0;2.848;0;3.439;0;0;0;0;4.103;1;0;0;80;1.205;1.205;-5;166;0;3;0;0;0;0;-49;-27;0;0;0;-41;52;34;3;-56;-52;0;0;60;-43;-2;-1;-3;0;0;-5;0;0;201309;19,4;5,2;;
2339371;B-III;CCM POL FED SERV UNIÃO GOIÁS;I;2;;201309;GOIANIA;GO;8.826;8.826;68;0;591;2.722;0;4.530;-745;0;468;228;0;964;3.944;1.188;0;0;1.367;138;2.692;0;0;0;0;0;0;0;0;1.252;4.883;4.883;134;426;0;0;0;0;0;0;-41;0;0;0;0;82;467;29;42;-234;-234;-3;0;73;-5;135;0;135;-1;0;134;0;0;201309;79,7;3,9;;
2475222;B-III;CECMS E.A.DIR. E.ES-COOPFISCO;I;2;;201309;VITORIA;ES;8.755;8.755;395;0;1.097;29;0;6.622;-85;0;314;0;0;383;3.792;639;0;0;2.103;0;2.742;0;0;0;0;0;0;0;0;1.050;4.963;4.963;139;319;0;22;0;0;0;0;-40;0;0;0;0;13;314;2;0;-90;-89;-2;0;11;0;146;0;146;-7;0;139;0;0;201309;65;7,7;;
57038408;B-III;CECM FUNC BOMBRIL;I;2;;201309;SAO BERNARDO DO CAMP;SP;8.636;8.636;7;0;612;0;0;7.169;-36;0;586;0;0;298;622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622;8.015;8.015;172;317;0;0;0;0;0;0;0;0;0;0;0;-1;316;0;0;-127;-35;-1;0;18;0;171;0;171;0;0;172;0;0;201309;110,5;0;;
14913919;B-III;CCE CMI SECOVI-MG - SECOVICRED;I;2;;201309;BELO HORIZONTE;MG;8.597;8.597;48;0;0;5.571;0;2.653;-15;0;60;10;0;271;6.685;1.795;0;0;4.578;0;6.373;0;0;0;0;0;0;0;0;312;1.912;1.912;-35;107;0;0;0;0;0;0;-75;0;0;0;0;-5;27;38;51;-131;-127;-6;0;123;-10;-35;0;-35;0;0;-35;0;0;201309;46,4;6,4;;
2814832;B-III;CECM EMPR MERCK SHARPE E DOHME;I;2;;201309;SAO PAULO;SP;8.595;8.595;1;0;2.547;9;0;5.633;-49;0;22;0;0;432;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;8.487;8.487;193;287;0;43;0;0;0;0;0;0;0;0;0;-20;310;0;0;-81;-42;0;12;0;0;199;0;199;0;-7;193;0;0;201309;131,7;0;;
4542393;B-III;CCR DO VALE DO GUAPORE LTDA.;I;2;;201309;SAO MIGUEL DO GUAPOR;RO;8.518;8.518;198;0;0;1.367;0;4.748;-514;0;746;1.193;0;781;5.520;1.590;0;0;1.839;0;3.429;0;0;0;0;492;0;1.299;0;300;2.998;2.998;-27;448;0;0;0;0;0;0;-45;-13;0;0;0;13;403;23;3;-297;-167;0;0;14;-6;-27;1;-26;0;0;-27;0;0;201309;41,4;6,9;;
68969625;B-III;CECM EMP USAGRO;I;2;;201309;JABOTICABAL;SP;8.422;8.422;29;0;1.705;155;0;5.802;-106;0;481;0;0;357;284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;284;8.139;8.139;142;208;0;35;0;0;0;0;0;0;0;0;0;1;244;0;0;-69;-45;-1;0;14;0;143;0;143;0;0;142;0;0;201309;124;0,3;;
7252614;B-III;CCR INT SOL DE PAIM FILHO;I;2;;201309;PAIM FILHO;RS;8.379;8.379;76;0;495;2.397;0;4.459;-154;0;261;1;0;844;6.541;768;0;0;2.900;0;3.669;0;0;0;0;2.789;4;0;0;80;1.838;1.838;-24;140;0;5;0;0;0;0;-58;-22;0;0;0;-34;31;36;1;-47;-76;0;0;47;-15;-23;0;-23;0;0;-24;0;0;201309;30,9;21;;
10808037;B-III;CC EMPRESÁRIOS DE MANAUS;I;2;;201309;MANAUS;AM;8.373;8.373;13;0;0;4.183;0;4.018;-253;0;40;6;0;366;6.605;1.843;0;0;4.370;0;6.213;0;0;0;0;0;0;0;0;392;1.769;1.769;146;416;0;0;0;0;0;0;-104;0;0;0;0;24;336;15;19;-167;-122;-2;0;73;-4;148;-2;146;0;0;146;0;0;201309;36,8;6,3;;
2275781;B-III;CCMSERVIFPB;I;2;;201309;JOAO PESSOA;PB;8.296;8.296;78;0;0;965;160;6.542;-116;0;128;5;0;533;4.476;775;0;0;3.139;64;3.978;0;0;0;0;0;0;71;0;427;3.820;3.820;135;433;0;0;0;0;0;0;-68;-2;0;0;0;-20;343;52;19;-176;-125;-5;0;60;-20;148;0;148;-4;-9;135;0;0;201309;59,1;2,8;;
49091119;B-III;CCM EMPR SKF COLIGADAS;I;2;;201309;CAJAMAR;SP;8.291;8.291;83;0;0;4;0;7.905;-40;0;38;0;0;300;365;0;0;0;0;0;0;0;0;0;0;0;0;278;0;87;7.926;7.926;259;356;0;0;0;0;0;0;0;-8;0;0;0;0;348;0;0;-16;-74;0;0;1;0;259;0;259;0;0;259;0;0;201309;112,6;0;;
2202150;B-III;CECM SERV CORP BOMBEIROS PARÁ;I;2;;201309;BELEM;PA;8.248;8.248;236;0;0;549;0;5.687;-88;0;94;40;0;1.729;3.539;35;0;0;0;0;35;0;0;0;0;4;249;2.652;0;599;4.708;4.708;-73;363;0;0;0;0;0;0;0;-86;0;0;0;-19;258;32;2;-187;-149;-5;0;14;-38;-73;0;-73;0;0;-73;0;0;201309;69,6;17,5;;
47944277;B-III;CECM EMPR TAKATA-PETRI;I;2;;201309;JUNDIAI;SP;8.228;8.228;995;0;0;233;0;6.733;-51;0;22;0;0;296;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;8.197;8.197;284;360;0;0;0;0;0;0;0;0;0;0;0;-4;356;0;0;0;-84;0;0;13;-1;284;0;284;0;0;284;0;0;201309;131,4;0,1;;
67031757;B-III;CECM EMPR PRODAM/SP;I;2;;201309;SAO PAULO;SP;8.216;8.216;122;0;5.733;125;0;1.743;-39;0;206;0;0;326;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;8.081;8.081;217;113;0;122;0;0;0;0;0;0;0;0;0;57;292;0;0;-34;-39;-2;0;0;0;217;0;217;0;0;217;0;0;201309;165;0;;
7494300;B-III;CECM TRAB SAÚDE ALTO URUGUAI;I;2;;201309;ERECHIM;RS;8.203;8.203;244;0;0;1.515;0;6.149;-137;0;36;1;0;395;6.928;1.271;0;0;5.352;55;6.678;0;0;0;0;0;0;0;0;250;1.275;1.275;79;469;0;0;0;0;0;0;-108;0;0;0;0;-25;336;7;74;-193;-175;0;0;36;-5;80;0;80;0;0;79;0;0;201309;20,2;2,7;;
18310649;B-III;CECM SERV PUBL MUN JOAO MONLEV;I;2;;201309;JOAO MONLEVADE;MG;8.169;8.169;136;0;775;0;0;6.831;-51;0;407;0;0;70;1.249;0;0;0;0;0;0;0;0;0;0;0;11;0;0;1.237;6.920;6.620;177;309;0;11;0;0;0;0;0;0;0;0;0;-6;314;2;0;-80;-56;-1;0;0;0;179;0;179;-2;0;177;0;0;201309;98,3;1;;
14046512;B-III;CCLA MARGEM ESQUERDA DO URUCUI;I;2;;201309;CHAPADA GAUCHA;MG;8.141;8.141;293;0;0;3.323;0;4.317;-52;0;68;7;0;186;6.421;3.592;0;0;524;0;4.116;0;0;0;0;1.987;0;170;0;147;1.720;1.720;133;216;0;0;0;0;0;0;-5;-17;0;0;0;-22;172;26;46;-83;-98;-5;0;86;-12;132;0;132;0;0;133;0;0;201309;35,5;7,2;;
57598120;B-III;CECM EMPR GRUPO TELEFÔNICA;I;2;;201309;SAO PAULO;SP;8.097;8.097;3;0;887;0;0;6.461;-283;0;529;1;0;499;944;0;0;0;72;0;72;0;0;0;0;0;0;0;0;872;7.153;7.153;78;418;0;21;0;0;0;0;-1;0;0;0;0;-77;361;0;0;-183;-94;-2;0;0;0;82;4;86;-1;-7;78;0;0;201309;106,4;3,1;;
3112504;B-III;CCM PROF SAÚDE ASSIS E REGIÃO;I;2;;201309;ASSIS;SP;8.076;8.076;1.624;0;0;0;0;5.822;-366;0;502;103;0;391;7.237;979;0;0;5.631;0;6.610;0;0;0;0;0;6;0;0;621;839;839;50;424;0;12;0;0;0;0;-73;0;0;0;0;-8;355;4;13;-144;-134;-1;0;0;-44;49;1;50;0;0;50;0;0;201309;13,7;46,7;;
89523518;B-III;CECM DOS FUNC DO GRUPO VONPAR;I;2;;201309;PORTO ALEGRE;RS;7.962;7.962;828;0;0;8;0;6.655;-281;0;9;3;0;739;729;0;0;0;289;0;289;0;0;0;0;0;0;0;0;440;7.233;7.233;141;422;0;0;0;0;0;0;-6;-2;0;0;0;-68;346;0;0;-60;-88;0;0;6;-59;145;-4;141;0;0;141;0;0;201309;114,2;1;;
9280638;B-III;CCR INT SOL DE AGROLÂNDIA;I;2;;201309;AGROLANDIA;SC;7.948;7.948;95;0;0;1.553;0;6.097;-148;0;37;0;0;313;6.618;510;0;0;1.995;0;2.506;0;0;0;0;3.986;4;13;0;109;1.330;1.330;78;255;0;0;0;0;0;0;-43;-51;0;0;0;-16;145;11;26;-68;-63;-1;0;54;-27;77;0;77;0;0;78;0;0;201309;22,9;7,4;;
80403306;B-III;SICREDI COOFATO;I;2;;201309;0;0;7.893;7.893;41;923;0;435;0;6.381;-33;0;35;0;0;109;1.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.003;6.890;6.890;-3;260;0;14;0;0;0;0;0;0;0;0;0;0;274;0;0;-337;-18;-65;0;20;-28;-154;150;-4;0;0;-3;0;0;201309;113;0,3;;
4985665;B-III;CCR ESPIGAO DO OESTE LTDA.;I;2;;201309;ESPIGAO D'OESTE;RO;7.863;7.863;131;0;0;1.675;0;5.513;-56;0;63;233;0;303;4.573;1.891;0;0;1.973;0;3.864;0;0;0;0;417;0;0;0;292;3.290;3.290;439;772;0;0;0;0;0;0;-43;-1;0;0;0;-11;717;17;3;-198;-127;0;0;30;-2;440;0;440;0;0;439;0;0;201309;51,7;1,2;;
44958981;B-III;CECM FUNC CIA ACUCAR V.ROSARIO;I;2;;201309;MORRO AGUDO;SP;7.801;7.801;303;0;0;38;0;7.279;-210;0;106;0;0;286;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;7.664;7.664;135;296;0;0;0;0;0;0;0;-1;0;0;0;-57;238;0;0;-60;-48;0;0;9;0;139;-3;136;0;0;135;0;0;201309;118,5;0,3;;
1667861;B-III;CECM SERV SEC SAÚDE E ENSINO D;I;2;;201309;BRASILIA;DF;7.781;7.781;112;32;0;209;0;6.695;-1.208;0;244;12;0;1.687;4.983;206;0;0;284;0;490;0;0;0;0;0;0;3.889;0;604;2.799;2.798;13;640;0;0;0;0;0;0;-5;-102;0;0;0;-22;511;4;13;-229;-287;-1;0;11;-11;11;0;11;0;0;13;0;0;201309;41,9;4,4;;
32422628;B-III;CCR DE GUACUI;I;2;;201309;GUACUI;ES;7.662;7.662;660;0;3.132;0;0;4.108;-1.024;0;14;322;0;450;2.362;1.137;0;0;750;0;1.887;0;0;0;0;0;0;0;0;474;5.301;5.301;115;321;0;53;0;0;0;0;-16;0;0;0;0;14;372;18;9;-167;-110;-7;0;5;-6;114;1;115;0;0;115;0;0;201309;75,1;8,5;;
57440521;B-III;CECM FUNC TICKET SERV COM ADM;I;2;;201309;SAO PAULO;SP;7.586;7.586;50;0;5.622;0;0;1.779;-168;0;287;0;0;15;1.584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.584;6.001;6.001;69;135;0;117;0;0;0;0;0;0;0;0;0;-3;249;0;0;-115;-63;-3;0;1;0;69;0;69;0;0;69;0;0;201309;82,2;0,3;;
1296040;B-III;CECM EMPR GRUPO ALGAR;I;2;;201309;UBERLANDIA;MG;7.533;7.533;185;0;0;841;0;5.424;-35;0;480;7;0;632;1.729;63;0;0;812;0;874;0;0;0;0;0;1;0;0;855;5.804;5.804;57;427;0;25;0;0;0;0;-17;0;0;0;0;0;435;4;1;-214;-162;-1;0;1;-8;56;1;57;0;0;57;0;0;201309;98,2;3,1;;
8143326;B-III;CECM MÉDICOS SÃO LUÍS;I;2;;201309;SAO LUIS;MA;7.510;7.510;225;0;0;1.694;0;7.331;-2.317;0;69;1;0;507;5.662;1.030;0;0;3.344;0;4.375;0;0;0;0;120;3;946;0;218;1.847;1.847;27;567;0;0;0;0;0;0;-78;-24;0;0;0;-237;228;114;80;-178;-193;-1;0;47;-70;27;0;27;0;0;27;0;0;201309;32,2;13,1;;
3674133;B-III;CECM EMP INST SF SÃO PAULO CAM;I;2;;201309;SAO PAULO;SP;7.467;7.467;30;0;2.339;393;0;4.598;-28;0;3;0;0;133;4.445;0;0;0;3.945;0;3.945;0;0;0;0;0;0;0;0;500;3.022;3.022;102;335;0;48;0;0;0;0;-111;0;0;0;0;-11;261;0;0;-96;-46;0;0;6;-23;102;0;102;0;0;102;0;0;201309;43;0,5;;
42123000;B-III;CECMF DE PROD ROCHE QUIM FARM;I;2;;201309;RIO DE JANEIRO;RJ;7.454;7.454;418;2.712;0;0;0;4.337;-28;0;0;0;0;14;810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;810;6.644;6.644;259;310;0;31;0;0;0;0;0;0;0;0;0;6;347;0;0;-80;-18;-8;0;18;-1;258;0;258;0;0;259;0;0;201309;154,4;0,2;;
49060635;B-III;CCM EMPR MET EMEC QUI SOROCABA;I;2;;201309;SOROCABA;SP;7.236;7.236;437;0;2.597;0;0;3.849;-70;0;86;2;0;335;232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232;7.005;7.005;112;244;0;58;0;0;0;0;0;0;0;0;0;-3;299;16;0;-120;-81;-1;0;5;-1;117;0;117;-3;-2;112;0;0;201309;139,7;0,8;;
9576038;B-III;CC PROFISSIONAIS DE CONTABILID;I;2;;201309;GOIANIA;GO;7.208;7.208;224;0;1.586;0;0;5.344;-338;0;293;3;0;96;4.357;1.652;0;0;2.510;0;4.162;0;0;0;0;0;0;0;0;195;2.851;2.851;100;451;0;24;0;0;0;0;-49;0;0;0;0;-52;374;28;29;-143;-173;-2;0;1;-13;101;0;101;0;0;100;0;0;201309;42,4;3,4;;
28145589;B-III;CRETOVALE;I;2;;201309;VITORIA;ES;7.167;7.167;692;0;214;0;0;5.524;-119;0;711;5;0;141;1.750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.750;5.417;5.417;99;353;0;5;0;0;0;0;0;0;0;0;0;-24;334;1;0;-194;-91;-2;0;138;-88;98;0;98;0;0;99;0;0;201309;94,6;2,6;;
20961629;B-III;CECM COL VALE;I;2;;201309;ITABIRA;MG;7.152;7.152;363;0;0;31;0;5.686;-214;0;401;7;0;878;1.121;119;0;0;52;0;171;0;0;0;0;0;1;0;0;949;6.031;6.031;103;471;0;0;0;0;0;0;-1;0;0;0;0;-86;384;35;2;-176;-140;-7;0;33;-25;106;0;106;-2;0;103;0;0;201309;100,1;6,5;;
71384697;B-III;CECM TRAB IND EXT FERRO CONGON;I;2;;201309;CONGONHAS;MG;7.121;7.121;102;0;2.744;0;0;3.986;-20;0;256;0;0;53;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;6.947;6.947;172;195;0;50;0;0;0;0;0;0;0;0;0;-1;244;0;0;-26;-33;-16;0;7;-5;171;0;171;0;0;172;0;0;201309;107,8;0,8;;
2072790;B-III;CECM PROF SAÚDE PIRACICABA;I;2;;201309;PIRACICABA;SP;7.119;7.119;130;0;4.675;278;0;1.964;-17;0;13;2;0;74;6.045;1.122;0;0;4.678;115;5.916;0;0;0;0;0;0;0;0;130;1.074;1.074;47;174;0;97;0;0;0;0;-91;0;0;0;0;0;180;13;15;-69;-91;-1;0;10;-8;49;0;49;-3;0;47;0;0;201309;23,9;2,4;;
7208637;B-III;CCR INT SOLIDARIA TOMBOS;I;2;;201309;TOMBOS;MG;7.100;7.100;130;0;1;1.595;0;5.141;-71;0;131;0;0;173;5.732;728;0;0;1.803;0;2.531;0;0;0;0;3.039;104;0;0;59;1.368;1.368;14;215;0;0;0;0;0;0;-32;-33;0;0;0;-28;122;18;25;-89;-89;0;0;53;-24;16;0;16;0;0;14;0;0;201309;27,1;12,6;;
2674113;B-III;CECM SERV MPOG EDUC DESENV;I;2;;201309;BRASILIA;DF;6.985;6.985;222;0;0;919;0;4.281;-220;0;46;5;0;1.732;3.492;141;0;0;1.145;4;1.289;0;0;0;0;0;1;902;0;1.301;3.493;3.302;73;304;0;0;0;0;0;0;-27;-19;0;0;0;-28;230;8;35;-126;-149;-1;42;36;-2;73;0;73;-1;0;73;0;0;201309;59,1;2,1;;
42153585;B-III;CCE DO IRB-BRASIL RE LTDA.;I;2;;201309;RIO DE JANEIRO;RJ;6.948;6.948;152;0;4.904;0;0;1.679;-8;0;2;0;0;218;411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;411;6.537;6.537;104;92;0;96;0;0;0;0;0;0;0;0;0;0;188;5;0;-48;-32;-22;0;13;0;104;0;104;0;0;104;0;0;201309;99,4;3,3;;
3087263;B-III;CCR ASCOOB COSTA DO DENDE;I;2;;201309;TAPEROA;BA;6.897;6.897;84;0;774;798;0;5.345;-376;0;107;1;0;164;4.753;1.556;0;0;1.921;0;3.476;0;0;0;0;0;0;806;0;472;2.144;2.144;382;549;0;14;0;0;0;0;-55;-12;0;0;0;185;681;40;8;-201;-161;-1;0;31;-16;381;0;381;0;0;382;0;0;201309;35,7;2,9;;
10512171;B-III;CCR INT SOL RIO BRANCO DO SUL;I;2;;201309;RIO BRANCO DO SUL;PR;6.885;6.885;96;0;0;1.177;0;5.434;-252;0;87;35;0;307;5.226;538;0;0;1.485;0;2.023;0;0;0;0;2.970;87;0;0;147;1.658;1.658;37;249;0;0;0;0;0;0;-22;-34;0;0;0;-89;104;12;27;-45;-54;0;0;29;-35;38;0;38;0;0;37;0;0;201309;32,1;5,5;;
8801139;B-III;CCR INT SOL DE CLEVELÂNDIA;I;2;;201309;CLEVELANDIA;PR;6.876;6.876;35;0;0;740;0;5.782;-181;0;75;0;0;426;5.793;416;0;0;739;0;1.155;0;0;0;0;3.917;11;658;0;53;1.083;1.083;-4;209;0;0;0;0;0;0;-13;-59;0;0;0;-47;90;14;6;-58;-53;0;0;37;-40;-4;0;-4;0;0;-4;0;0;201309;19,8;14,6;;
